path,name,suffix,parent,size_bytes
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_14_85914_0_case13_31.png,Jun_radiopaedia_14_85914_0_case13_31.png,.png,masks,4279
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0261_21.png,Morozov_study_0261_21.png,.png,masks,2060
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case7_117.png,Jun_coronacases_case7_117.png,.png,masks,2437
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_14_85914_0_case13_90.png,Jun_radiopaedia_14_85914_0_case13_90.png,.png,masks,3045
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_27_86410_0_case14_10.png,Jun_radiopaedia_27_86410_0_case14_10.png,.png,masks,1871
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case1_203.png,Jun_coronacases_case1_203.png,.png,masks,3079
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case1_194.png,Jun_coronacases_case1_194.png,.png,masks,2829
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0282_18.png,Morozov_study_0282_18.png,.png,masks,2021
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case6_68.png,Jun_coronacases_case6_68.png,.png,masks,2378
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case2_120.png,Jun_coronacases_case2_120.png,.png,masks,2387
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case3_159.png,Jun_coronacases_case3_159.png,.png,masks,2760
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case8_240.png,Jun_coronacases_case8_240.png,.png,masks,1783
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_10_85902_3_case12_166.png,Jun_radiopaedia_10_85902_3_case12_166.png,.png,masks,2275
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0265_18.png,Morozov_study_0265_18.png,.png,masks,2667
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0293_14.png,Morozov_study_0293_14.png,.png,masks,2085
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case9_137.png,Jun_coronacases_case9_137.png,.png,masks,2286
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case6_92.png,Jun_coronacases_case6_92.png,.png,masks,2209
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case7_94.png,Jun_coronacases_case7_94.png,.png,masks,2325
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0274_9.png,Morozov_study_0274_9.png,.png,masks,3135
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_14_85914_0_case13_50.png,Jun_radiopaedia_14_85914_0_case13_50.png,.png,masks,5480
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case10_250.png,Jun_coronacases_case10_250.png,.png,masks,2052
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case3_101.png,Jun_coronacases_case3_101.png,.png,masks,3728
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case6_61.png,Jun_coronacases_case6_61.png,.png,masks,2217
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case10_259.png,Jun_coronacases_case10_259.png,.png,masks,1871
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0274_35.png,Morozov_study_0274_35.png,.png,masks,2196
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case3_110.png,Jun_coronacases_case3_110.png,.png,masks,3770
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0265_33.png,Morozov_study_0265_33.png,.png,masks,1732
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0255_12.png,Morozov_study_0255_12.png,.png,masks,3235
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0265_20.png,Morozov_study_0265_20.png,.png,masks,2633
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case8_76.png,Jun_coronacases_case8_76.png,.png,masks,2309
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0266_18.png,Morozov_study_0266_18.png,.png,masks,1895
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case10_179.png,Jun_coronacases_case10_179.png,.png,masks,2779
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case10_109.png,Jun_coronacases_case10_109.png,.png,masks,2868
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0289_15.png,Morozov_study_0289_15.png,.png,masks,2823
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_40_86625_0_case18_63.png,Jun_radiopaedia_40_86625_0_case18_63.png,.png,masks,4655
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_36_86526_0_case17_30.png,Jun_radiopaedia_36_86526_0_case17_30.png,.png,masks,2018
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0280_25.png,Morozov_study_0280_25.png,.png,masks,2789
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case7_115.png,Jun_coronacases_case7_115.png,.png,masks,2334
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_10_85902_1_case11_8.png,Jun_radiopaedia_10_85902_1_case11_8.png,.png,masks,1917
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_10_85902_3_case12_74.png,Jun_radiopaedia_10_85902_3_case12_74.png,.png,masks,1876
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0284_28.png,Morozov_study_0284_28.png,.png,masks,2003
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case10_198.png,Jun_coronacases_case10_198.png,.png,masks,2936
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0267_16.png,Morozov_study_0267_16.png,.png,masks,1879
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case10_180.png,Jun_coronacases_case10_180.png,.png,masks,2883
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_14_85914_0_case13_34.png,Jun_radiopaedia_14_85914_0_case13_34.png,.png,masks,4489
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0262_7.png,Morozov_study_0262_7.png,.png,masks,1847
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case8_74.png,Jun_coronacases_case8_74.png,.png,masks,2338
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0272_17.png,Morozov_study_0272_17.png,.png,masks,2047
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0275_32.png,Morozov_study_0275_32.png,.png,masks,1735
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0303_19.png,Morozov_study_0303_19.png,.png,masks,2449
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0284_2.png,Morozov_study_0284_2.png,.png,masks,1740
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case2_42.png,Jun_coronacases_case2_42.png,.png,masks,2005
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case6_75.png,Jun_coronacases_case6_75.png,.png,masks,2272
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0269_25.png,Morozov_study_0269_25.png,.png,masks,1975
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case7_122.png,Jun_coronacases_case7_122.png,.png,masks,2421
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case8_151.png,Jun_coronacases_case8_151.png,.png,masks,2824
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case2_136.png,Jun_coronacases_case2_136.png,.png,masks,2565
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0284_14.png,Morozov_study_0284_14.png,.png,masks,2263
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case1_99.png,Jun_coronacases_case1_99.png,.png,masks,2503
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/bjorke_26.png,bjorke_26.png,.png,masks,11017
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0277_16.png,Morozov_study_0277_16.png,.png,masks,3533
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case4_143.png,Jun_coronacases_case4_143.png,.png,masks,2176
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case2_138.png,Jun_coronacases_case2_138.png,.png,masks,2734
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case3_154.png,Jun_coronacases_case3_154.png,.png,masks,2701
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case2_148.png,Jun_coronacases_case2_148.png,.png,masks,2863
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_10_85902_3_case12_139.png,Jun_radiopaedia_10_85902_3_case12_139.png,.png,masks,2125
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case10_82.png,Jun_coronacases_case10_82.png,.png,masks,2077
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0297_9.png,Morozov_study_0297_9.png,.png,masks,5124
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case9_149.png,Jun_coronacases_case9_149.png,.png,masks,2179
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_10_85902_3_case12_171.png,Jun_radiopaedia_10_85902_3_case12_171.png,.png,masks,2099
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0288_3.png,Morozov_study_0288_3.png,.png,masks,1821
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0281_34.png,Morozov_study_0281_34.png,.png,masks,1797
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_27_86410_0_case14_15.png,Jun_radiopaedia_27_86410_0_case14_15.png,.png,masks,2381
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case10_146.png,Jun_coronacases_case10_146.png,.png,masks,2819
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case9_122.png,Jun_coronacases_case9_122.png,.png,masks,2522
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0297_30.png,Morozov_study_0297_30.png,.png,masks,3579
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case3_116.png,Jun_coronacases_case3_116.png,.png,masks,3702
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case2_108.png,Jun_coronacases_case2_108.png,.png,masks,2216
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/bjorke_98.png,bjorke_98.png,.png,masks,5835
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case2_81.png,Jun_coronacases_case2_81.png,.png,masks,1825
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0277_20.png,Morozov_study_0277_20.png,.png,masks,3164
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0282_12.png,Morozov_study_0282_12.png,.png,masks,1944
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0289_24.png,Morozov_study_0289_24.png,.png,masks,2033
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case8_194.png,Jun_coronacases_case8_194.png,.png,masks,2105
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_14_85914_0_case13_45.png,Jun_radiopaedia_14_85914_0_case13_45.png,.png,masks,5379
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0292_12.png,Morozov_study_0292_12.png,.png,masks,1959
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0289_25.png,Morozov_study_0289_25.png,.png,masks,2319
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_14_85914_0_case13_21.png,Jun_radiopaedia_14_85914_0_case13_21.png,.png,masks,2882
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_36_86526_0_case17_15.png,Jun_radiopaedia_36_86526_0_case17_15.png,.png,masks,2861
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case8_175.png,Jun_coronacases_case8_175.png,.png,masks,2083
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0277_27.png,Morozov_study_0277_27.png,.png,masks,2501
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0289_30.png,Morozov_study_0289_30.png,.png,masks,1764
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0274_21.png,Morozov_study_0274_21.png,.png,masks,2312
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0258_13.png,Morozov_study_0258_13.png,.png,masks,1795
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_27_86410_0_case14_12.png,Jun_radiopaedia_27_86410_0_case14_12.png,.png,masks,2359
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0263_21.png,Morozov_study_0263_21.png,.png,masks,1993
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_10_85902_3_case12_201.png,Jun_radiopaedia_10_85902_3_case12_201.png,.png,masks,1856
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case10_251.png,Jun_coronacases_case10_251.png,.png,masks,1992
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case8_197.png,Jun_coronacases_case8_197.png,.png,masks,2131
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0303_33.png,Morozov_study_0303_33.png,.png,masks,1834
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0274_28.png,Morozov_study_0274_28.png,.png,masks,2320
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case3_148.png,Jun_coronacases_case3_148.png,.png,masks,2663
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case4_150.png,Jun_coronacases_case4_150.png,.png,masks,2125
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_14_85914_0_case13_6.png,Jun_radiopaedia_14_85914_0_case13_6.png,.png,masks,2237
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case1_195.png,Jun_coronacases_case1_195.png,.png,masks,2762
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0291_18.png,Morozov_study_0291_18.png,.png,masks,2613
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_40_86625_0_case18_73.png,Jun_radiopaedia_40_86625_0_case18_73.png,.png,masks,3781
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case1_104.png,Jun_coronacases_case1_104.png,.png,masks,2607
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case3_149.png,Jun_coronacases_case3_149.png,.png,masks,2665
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0292_21.png,Morozov_study_0292_21.png,.png,masks,3494
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_10_85902_1_case11_11.png,Jun_radiopaedia_10_85902_1_case11_11.png,.png,masks,2008
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_10_85902_3_case12_89.png,Jun_radiopaedia_10_85902_3_case12_89.png,.png,masks,1977
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0264_18.png,Morozov_study_0264_18.png,.png,masks,3227
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_radiopaedia_7_85703_0_case20_41.png,Jun_radiopaedia_7_85703_0_case20_41.png,.png,masks,2805
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case5_176.png,Jun_coronacases_case5_176.png,.png,masks,1748
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case4_138.png,Jun_coronacases_case4_138.png,.png,masks,2171
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Jun_coronacases_case7_109.png,Jun_coronacases_case7_109.png,.png,masks,2314
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/masks/Morozov_study_0297_19.png,Morozov_study_0297_19.png,.png,masks,3845
